Fiches_Art;InnoDB;art_bredumnt;decimal(15,2);0;0.00;YES;;;?
Fiches_ArtPromo;InnoDB;code_promo;char(6);6;;NO;utf8_unicode_ci;PRI;?
Fiches_ArtPromo;InnoDB;code;varchar(15);15;;NO;utf8_unicode_ci;PRI;?
Fiches_ArtPromo;InnoDB;libelle;varchar(50);50;;YES;utf8_unicode_ci;;?
Fiches_ArtPromo;InnoDB;pmp;decimal(12,3);0;;YES;;;?
Fiches_ArtPromo;InnoDB;pht;decimal(12,3);0;;YES;;;?
Fiches_ArtPromo;InnoDB;pttc;decimal(12,3);0;;YES;;;?
Fiches_ArtPromo;InnoDB;qte;decimal(12,3);0;;YES;;;?
Fiches_Avoirs;InnoDB;lind;int(11);0;;NO;;PRI;?
Fiches_Avoirs;InnoDB;intitule;varchar(35);35;;YES;utf8_unicode_ci;;?
Fiches_Avoirs;InnoDB;montant;decimal(12,2);0;;YES;;;?
Fiches_Avoirs;InnoDB;ntk;char(7);7;;YES;utf8_unicode_ci;;?
Fiches_Avoirs;InnoDB;dte;datetime;0;;YES;;;?
Fiches_Avoirs;InnoDB;type;varchar(15);15;;YES;utf8_unicode_ci;;?
Fiches_Avoirs;InnoDB;cli_code;char(8);8;;YES;utf8_unicode_ci;;?
Fiches_Banques;InnoDB;banques_code;int(2);0;;NO;;PRI;?
Fiches_Banques;InnoDB;banques_nom;varchar(35);35;;YES;utf8_unicode_ci;;?
Fiches_Banques;InnoDB;banques_dmln;varchar(35);35;;YES;utf8_unicode_ci;;?
Fiches_Banques;InnoDB;banques_nume;char(6);6;;YES;utf8_unicode_ci;;?
Fiches_Banques;InnoDB;banques_codeb;varchar(5);5;;YES;utf8_unicode_ci;;?
Fiches_Banques;InnoDB;banques_codeg;varchar(5);5;;YES;utf8_unicode_ci;;?
Fiches_Banques;InnoDB;banques_numcpt;varchar(11);11;;YES;utf8_unicode_ci;;?
Fiches_Banques;InnoDB;banques_numsiren;varchar(15);15;;YES;utf8_unicode_ci;;?
Fiches_Banques;InnoDB;banques_adr;char(1);1;;YES;utf8_unicode_ci;;?
Fiches_Banques;InnoDB;banques_txt;mediumtext;0;;YES;utf8_unicode_ci;;?
Fiches_Banques;InnoDB;banques_fenrg;char(6);6;;YES;utf8_unicode_ci;;?
Fiches_Banques;InnoDB;banques_mail;varchar(35);35;;YES;utf8_unicode_ci;;?
Fiches_Banques;InnoDB;banques_ref;varchar(11);11;;YES;utf8_unicode_ci;;?
Fiches_Banques;InnoDB;banques_entete;varchar(150);150;;YES;utf8_unicode_ci;;?
Fiches_Banques;InnoDB;banques_corps;mediumtext;0;;YES;utf8_unicode_ci;;?
Fiches_Banques;InnoDB;banques_reftireur;varchar(10);10;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;numbl;varchar(6);6;;NO;utf8_unicode_ci;PRI;?
Fiches_Bl;InnoDB;type;varchar(1);1;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;cdclibl;varchar(8);8;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;cvclibl;varchar(9);9;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;nmclibl;varchar(35);35;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;pnmclibl;varchar(35);35;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;adr1bl;varchar(35);35;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;adr2bl;varchar(35);35;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;cpbl;varchar(5);5;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;villebl;varchar(35);35;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;tvar;int(11);0;;YES;;;?
Fiches_Bl;InnoDB;datebl;datetime;0;;YES;;;?
Fiches_Bl;InnoDB;rmobl;varchar(6);6;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;rartbl;varchar(6);6;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;exobl;int(11);0;;YES;;;?
Fiches_Bl;InnoDB;remmobl;double;0;;YES;;;?
Fiches_Bl;InnoDB;remartbl;double;0;;YES;;;?
Fiches_Bl;InnoDB;marge_art;double;0;;YES;;;?
Fiches_Bl;InnoDB;marge_mo;double;0;;YES;;;?
Fiches_Bl;InnoDB;totalht;double;0;;YES;;;?
Fiches_Bl;InnoDB;imp;int(11);0;;YES;;;?
Fiches_Bl;InnoDB;acpt;varchar(12);12;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;mreg;varchar(10);10;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;reg;varchar(15);15;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;ech;datetime;0;;YES;;;?
Fiches_Bl;InnoDB;numfac;varchar(10);10;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;dtefac;datetime;0;;YES;;;?
Fiches_Bl;InnoDB;retro;tinyint(1);0;;YES;;;?
Fiches_Bl;InnoDB;numserie;varchar(15);15;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;codep;varchar(15);15;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;mtreg;varchar(12);12;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;totalttc;double;0;;YES;;;?
Fiches_Bl;InnoDB;desg1;varchar(50);50;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;desg2;varchar(50);50;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;marque;varchar(15);15;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;typemat;varchar(15);15;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;htbl;tinyint(4);0;;YES;;;?
Fiches_Bl;InnoDB;cdep;varchar(37);37;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;livraison;tinyint(1);0;;YES;;;?
Fiches_Bl;InnoDB;tel;varchar(16);16;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;reg2;varchar(15);15;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;mtreg2;varchar(12);12;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;acquitte;tinyint(1);0;;YES;;;?
Fiches_Bl;InnoDB;numtick;char(7);7;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;email;varchar(150);150;;YES;utf8_unicode_ci;;?
Fiches_Bl;InnoDB;gestbl;decimal(5,2);0;0.00;YES;;;?
Fiches_BlM;InnoDB;numbl;char(6);6;;NO;utf8_unicode_ci;PRI;?
Fiches_BlM;InnoDB;type;char(1);1;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;cdclibl;char(8);8;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;cvclibl;varchar(9);9;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;nmclibl;varchar(35);35;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;pnmclibl;varchar(35);35;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;adr1bl;varchar(35);35;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;adr2bl;varchar(35);35;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;cpbl;char(5);5;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;villebl;varchar(35);35;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;tvar;tinyint(4);0;;YES;;;?
Fiches_BlM;InnoDB;datebl;datetime;0;;YES;;;?
Fiches_BlM;InnoDB;rmobl;char(6);6;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;rartbl;char(5);5;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;exobl;tinyint(4);0;;YES;;;?
Fiches_BlM;InnoDB;remmobl;decimal(12,2);0;;YES;;;?
Fiches_BlM;InnoDB;remartbl;decimal(12,2);0;;YES;;;?
Fiches_BlM;InnoDB;marge_art;decimal(12,2);0;;YES;;;?
Fiches_BlM;InnoDB;marge_mo;decimal(12,2);0;;YES;;;?
Fiches_BlM;InnoDB;totalht;decimal(12,2);0;;YES;;;?
Fiches_BlM;InnoDB;imp;int(1);0;;YES;;;?
Fiches_BlM;InnoDB;acpt;varchar(12);12;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;mreg;varchar(10);10;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;reg;varchar(15);15;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;ech;date;0;;YES;;;?
Fiches_BlM;InnoDB;numfac;char(10);10;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;dtefac;date;0;;YES;;;?
Fiches_BlM;InnoDB;retro;tinyint(4);0;;YES;;;?
Fiches_BlM;InnoDB;numserie;varchar(15);15;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;codep;varchar(15);15;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;mtreg;varchar(12);12;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;totalttc;decimal(12,2);0;;YES;;;?
Fiches_BlM;InnoDB;desg1;varchar(50);50;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;desg2;varchar(50);50;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;marque;varchar(15);15;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;typemat;varchar(15);15;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;htbl;tinyint(4);0;;YES;;;?
Fiches_BlM;InnoDB;cdep;varchar(37);37;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;livraison;tinyint(1);0;;YES;;;?
Fiches_BlM;InnoDB;tel;varchar(16);16;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;reg2;varchar(15);15;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;mtreg2;varchar(12);12;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;acquitte;tinyint(1);0;;YES;;;?
Fiches_BlM;InnoDB;numtick;char(7);7;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;email;varchar(150);150;;YES;utf8_unicode_ci;;?
Fiches_BlM;InnoDB;gestbl;decimal(5,2);0;0.00;YES;;;?
Fiches_Bordereaux;InnoDB;lind;int(11);0;;NO;;PRI;?
Fiches_Bordereaux;InnoDB;banque;int(1);0;;YES;;;?
Fiches_Bordereaux;InnoDB;codeentree;int(1);0;;YES;;;?
Fiches_Bordereaux;InnoDB;dateremise;date;0;;YES;;;?
Fiches_Bordereaux;InnoDB;refremise;char(11);11;;YES;utf8_unicode_ci;;?
Fiches_Bordereaux;InnoDB;datevaleur;date;0;;YES;;;?
Fiches_Bordereaux;InnoDB;ech1;date;0;;YES;;;?
Fiches_Bordereaux;InnoDB;ech2;date;0;;YES;;;?
Fiches_Bordereaux;InnoDB;bordereau;int(11);0;;YES;;;?
Fiches_Bordereaux;InnoDB;tot;decimal(12,2);0;;YES;;;?
Fiches_Bordereaux;InnoDB;etat;tinyint(1);0;;YES;;;?
Fiches_BordereauxC;InnoDB;lind;int(11);0;;NO;;PRI;?
Fiches_BordereauxC;InnoDB;banque;int(1);0;;YES;;;?
Fiches_BordereauxC;InnoDB;dateremise;date;0;;YES;;;?
Fiches_BordereauxC;InnoDB;bordereau;int(11);0;;YES;;;?
Fiches_BordereauxC;InnoDB;montant;decimal(12,2);0;;YES;;;?
Fiches_BordereauxC;InnoDB;etat;tinyint(1);0;;YES;;;?
Fiches_BordereauxC;InnoDB;code;char(8);8;;YES;utf8_unicode_ci;;?
Fiches_BordereauxC;InnoDB;nom;varchar(35);35;;YES;utf8_unicode_ci;;?
Fiches_BordereauxC;InnoDB;nfacture;char(10);10;;YES;utf8_unicode_ci;;?
Fiches_Caisses;InnoDB;lind;int(11);0;;NO;;PRI;?
Fiches_Caisses;InnoDB;code;char(2);2;;YES;utf8_unicode_ci;;?
Fiches_Caisses;InnoDB;intitule;varchar(30);30;;YES;utf8_unicode_ci;;?
Fiches_Caisses;InnoDB;dteov;datetime;0;;YES;;;?
Fiches_Caisses;InnoDB;dtefm;datetime;0;;YES;;;?
Fiches_Caisses;InnoDB;fndc;decimal(12,2);0;;YES;;;?
Fiches_Caisses;InnoDB;tkz;int(1);0;;YES;;;?
Fiches_Caisses;InnoDB;connecte;int(1);0;;YES;;;?
Fiches_Caisses;InnoDB;imp;char(15);15;;YES;utf8_unicode_ci;;?
Fiches_Caisses;InnoDB;typeimp;char(10);10;;YES;utf8_unicode_ci;;?
Fiches_Caisses;InnoDB;type;char(20);20;;YES;utf8_unicode_ci;;?
